Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,
509488,GRAPHITE,A,182.10,187.00,181.00,183.80,20301,37.12,557,
530999,BALAMINES,B,408.80,420.00,406.70,408.55,8979,37.04,884,
500093,CGPOWER,B,5.51,5.89,5.51,5.69,631803,36.82,269,
532181,GMDCLTD,A,36.90,39.20,36.70,37.55,95918,36.56,778,
539981,MAXINDIA,A,56.05,61.25,55.65,56.20,63866,36.55,460,
532848,DELTACORP*,A,86.30,86.30,86.30,86.30,42098,36.33,185,
532466,OFSS,A,2431.75,2498.10,2431.75,2494.10,1464,36.21,382,
539268,SYNGENE,A,349.30,354.00,340.50,350.35,10398,35.97,645,
500168,GOODYEAR,B,690.00,703.20,680.10,689.60,5156,35.75,293,
541556,RITES,A,227.95,229.60,225.85,226.25,15685,35.69,563,
534675,PROZONINTU,B,20.44,20.44,20.25,20.44,174660,35.67,309,
540005,LTI,A,1793.00,1818.00,1776.00,1787.25,1962,35.22,544,
543064,SUVENPHAR,B,321.10,323.85,314.00,314.80,10975,35.17,682,
500186,HINDOILEXP,B,46.75,50.75,46.40,50.75,70404,35.05,857,
500020,BOMDYEING,A,45.40,47.35,45.20,47.35,74986,35.02,722,
533400,FCONSUMER,A,8.59,8.59,8.59,8.59,405701,34.85,254,
523610,ITI,A,83.00,83.95,82.05,82.60,41634,34.63,547,
542759,SPANDANA,B,441.40,469.05,441.30,469.05,7400,34.63,116,
540699,DIXON,A,4587.00,4644.00,4573.30,4624.35,748,34.54,304,
541179,ISEC,A,375.90,383.00,374.85,377.80,9099,34.45,731,
532221,SONATSOFTW,A,198.15,207.65,198.00,205.65,16737,34.19,848,
517385,SYMPHONY,A,799.00,838.60,790.00,815.05,4189,34.16,827,
533095,BENGALASM,B,1160.00,1198.00,1140.00,1189.95,2880,34.04,75,
531599,FDC,A,249.45,256.00,245.00,246.95,13529,33.96,1016,
540797,SHALBY,B,60.00,68.30,60.00,65.65,51058,33.74,873,
500464,UCALFUEL,B,92.30,109.45,92.30,103.55,32695,33.48,1633,
532150,INDRAMEDCO,B,36.05,39.80,36.05,38.45,86126,33.32,599,
523642,PIIND,A,1563.95,1602.00,1561.15,1591.10,2097,33.12,341,
531162,EMAMILTD*,A,198.50,198.50,190.00,191.80,17106,33.05,886,
542602,EMBASSY,IF,343.00,343.00,331.10,334.86,9800,32.98,49,
542724,EARUM,M,68.00,68.10,67.90,68.00,48000,32.64,16,
533148,JSWENERGY,A,41.20,41.90,40.50,40.65,79207,32.46,490,
540614,GGENG,M,40.05,42.00,40.00,41.75,80000,32.32,16,
523127,EIHAHOTELS,B,225.00,253.10,223.05,251.45,13123,31.97,704,
530367,NRBBEARING,B,60.10,70.00,60.10,68.25,47135,31.81,692,
522014,UNIDT,X,101.80,102.00,98.10,100.85,31682,31.74,114,
517168,SUBROS,B,158.65,169.80,158.00,164.85,19130,31.63,858,
502180,SHREDIGCEM,B,37.50,38.30,36.30,36.65,82830,30.79,581,
500033,FORCEMOT,A,813.00,833.00,813.00,823.00,3723,30.66,683,
532805,REDINGTON,A,83.75,83.75,81.50,82.75,37218,30.61,1011,
532175,CYIENT,A,194.25,199.00,194.00,196.35,15537,30.54,672,
540975,ASTERDM,A,91.05,94.00,89.65,89.90,32893,30.43,718,
540124,GNA,B,179.65,191.60,179.35,188.80,16102,30.04,1020,
540743,GODREJAGRO,A,365.00,367.60,361.10,363.35,8140,29.68,807,
507526,ASALCBR,B,196.80,213.85,196.00,200.45,14588,29.33,682,
500251,TRENT,A,473.50,474.30,457.10,463.95,6267,29.32,594,
522215,HLEGLAS,X,747.70,770.90,746.10,747.00,3857,29.06,173,
505726,IFBIND,A,400.05,400.05,369.00,386.90,7342,28.57,931,
506414,FERMENTA,X,235.05,245.00,232.20,240.15,11667,28.15,330,
532926,JYOTHYLAB,A,101.85,103.90,101.25,101.90,27287,27.99,1903,
532710,SADBHAV,A,41.75,41.75,40.60,41.65,67333,27.97,318,
532652,KTKBANK,A,36.35,36.90,35.70,36.20,76994,27.94,487,
535322,REPCOHOME,A,95.00,97.55,94.15,96.55,28670,27.93,546,
533758,APLAPOLLO,A,1396.40,1432.00,1384.60,1406.60,1976,27.79,431,
523261,VENKYS,A,987.90,1035.70,980.50,1035.70,2708,27.67,317,
542726,INDIAMART,B,2457.60,2466.95,2350.05,2358.20,1154,27.61,333,
519105,AVTNPL,B,36.15,41.00,36.15,40.70,69552,27.58,617,
540173,PNBHOUSING,A,174.50,177.75,173.05,175.35,15595,27.34,449,
507552,FOODSIN,X,43.90,47.55,43.25,47.55,57728,27.11,445,
534309,NBCC,A,17.15,17.50,17.10,17.20,156592,26.99,3607,
540115,LTTS,A,1135.00,1135.00,1122.00,1130.95,2369,26.75,398,
501423,SHAILY,X,220.90,230.85,218.00,229.60,11759,26.56,165,
500092,CRISIL,A,1446.85,1455.95,1435.00,1442.10,1831,26.40,190,
532800,TV18BRDCST,A,21.30,21.75,21.10,21.55,123080,26.37,209,
532532,JPASSOCIAT,B,1.45,1.45,1.40,1.42,1857448,26.36,432,
515043,SAINTGOBAIN,X,40.60,42.55,40.00,40.65,64416,26.36,416,
532809,FSL,A,30.55,31.60,30.30,31.15,84777,26.31,418,
506943,JBCHEPHARM,A,655.50,655.75,632.70,645.55,4078,26.24,546,
500067,BLUESTARCO,A,489.00,496.80,478.95,486.60,5352,26.17,595,
540180,VBL,A,599.85,619.90,598.10,612.30,4270,26.16,408,
500490,BAJAJHLDNG,A,2001.00,2014.00,1978.65,1997.50,1302,26.07,324,
522229,TANAA,X,28.40,28.40,25.70,25.80,97283,25.99,435,
500119,DHAMPURSUG,B,106.80,106.80,99.95,101.00,25493,25.98,459,
534139,SCHNEIDER,B,81.50,82.75,80.15,81.60,31750,25.71,743,
532659,IDFC,A,13.65,13.85,13.50,13.64,188036,25.64,1664,
530185,SURATEX,X,2.25,2.25,1.85,1.85,1265216,25.53,1210,
539254,ADANITRANS,A,183.05,183.50,179.40,182.15,13965,25.43,528,
509162,INDAG,X,57.20,61.00,57.20,58.60,42735,25.25,619,
538566,APOLLOTRI,X,322.00,333.00,322.00,326.05,7690,25.16,159,
535276,SBISENSEX,B,342.93,342.93,328.20,339.18,7417,25.09,112,
511431,VAKRANGEE,A,26.65,26.85,25.75,26.65,95072,25.07,362,
532368,BCG,B,6.44,6.60,6.30,6.60,376077,24.72,306,
532851,INSECTICID,B,388.35,401.90,388.35,394.85,6174,24.57,535,
513683,NLCINDIA,A,41.85,41.85,40.95,41.15,59093,24.27,428,
524444,KAVITIND,X,80.00,84.50,77.40,81.35,29557,24.05,187,
542649,RVNL,A,17.00,17.05,16.70,16.95,141570,24.02,806,
532390,TAJGVK,B,134.95,139.70,132.00,133.90,17568,23.73,848,
500378,JINDALSAW,A,46.95,48.45,46.95,47.40,49071,23.33,496,
500039,BANCOINDIA,B,61.10,69.15,61.10,67.25,34640,23.09,861,
524000,MAGMA,A,13.50,14.00,12.70,13.10,170611,23.04,282,
541578,VARROC,A,129.50,131.00,128.00,128.30,17774,22.94,321,
504961,TATAYODOGA,X,27.30,33.60,26.50,32.95,71244,22.88,376,
517174,HONAUT,A,26685.20,27050.00,26360.00,26953.90,85,22.84,61,
540879,APOLLO,B,85.20,90.10,82.70,85.30,25833,22.35,789,
514162,WELSPUNIND,A,28.50,29.75,28.50,29.70,74674,21.96,323,
533273,OBEROIRLTY,A,310.25,311.60,305.90,306.60,7075,21.84,565,
542932,BIRLATYRES,T,16.61,16.61,16.61,16.61,131333,21.81,199,
533286,MOIL,A,127.00,127.75,124.60,125.20,17309,21.78,545,
500338,PRSMJOHNSN,A,34.45,34.85,33.00,33.25,63968,21.63,1009,
500672,NOVARTIND,B,574.00,574.00,560.25,568.30,3829,21.63,180,
519600,CCL,A,187.00,199.00,185.80,196.65,11219,21.58,547,
540769,NIACL,A,111.50,118.90,111.50,117.85,18325,21.53,781,
532706,INOXLEISUR,A,209.00,214.70,205.75,208.80,10315,21.50,642,
540212,TCIEXP,A,607.95,654.55,578.40,626.55,3512,21.39,599,
532178,ENGINERSIN,A,61.50,63.60,61.50,62.80,33434,21.04,464,
518091,APCL,B,140.00,154.35,135.90,148.15,14000,20.84,664,
540530,HUDCO,A,22.90,23.30,22.80,22.90,90164,20.80,395,
532923,RGL,B,199.95,207.55,199.95,207.55,10017,20.79,10,
523838,SIMPLEXINF,B,27.15,27.20,27.15,27.20,75514,20.54,151,
533210,KRITINUT,X,18.60,21.35,18.20,20.60,101190,20.51,538,
507488,GMBREW,B,386.90,391.30,385.10,386.85,5285,20.50,360,
526179,LUDLOWJUT,X,74.65,75.65,73.50,74.05,27360,20.42,299,
502168,NCLIND,B,66.95,66.95,63.05,63.80,31468,20.38,389,
539542,LUXIND,A,899.95,948.20,899.95,936.05,2188,20.34,353,
538598,VISHAL,T,256.20,256.20,250.00,252.05,8000,20.25,9,
540078,MITSU,B,87.00,104.40,87.00,99.55,20622,20.21,177,
504966,TINPLATE,B,82.50,83.80,81.25,82.15,24515,20.20,828,
540902,AMBER,A,1220.00,1248.50,1220.00,1240.00,1619,19.99,351,
523023,SINCLAIR,X,151.50,156.60,151.30,152.75,13015,19.98,173,
517380,IGARASHI,B,210.50,220.00,210.50,215.20,9257,19.95,1028,
532616,XCHANGING,B,44.40,44.40,42.00,42.30,44806,19.71,243,
524717,TITANBIO,X,69.30,72.40,69.30,69.30,28161,19.59,208,
500333,PIXTRANS,X,95.65,96.90,93.20,94.45,20508,19.55,189,
531358,CHOICEIN,X,96.55,102.00,96.00,101.35,19643,19.36,451,
520111,RATNAMANI,A,824.75,875.55,818.75,866.65,2328,19.34,202,
542760,SWSOLAR,B,157.00,157.00,148.00,150.30,12832,19.22,544,
500027,ATUL,A,4500.10,4523.60,4397.00,4401.60,431,19.16,191,
500165,KANSAINER,A,352.95,361.05,349.50,359.80,5399,19.16,492,
500252,LAXMIMACH,A,2490.95,2543.45,2490.95,2523.15,759,19.08,166,
531335,ZYDUSWELL,A,1239.80,1260.00,1209.05,1236.50,1527,18.93,286,
542862,SHAHLON,B,50.20,52.90,49.55,51.80,37116,18.88,70,
509557,GARFIBRES,A,1325.00,1385.00,1325.00,1379.90,1375,18.60,236,
533033,ISGEC,B,213.90,214.95,208.00,211.90,8775,18.54,137,
531146,MEDICAMEQ,X,240.00,244.50,240.00,242.70,7590,18.47,36,
500042,BASF,A,1100.00,1119.30,1076.00,1085.55,1693,18.46,469,
500184,HSCL,A,47.75,47.80,46.25,46.45,39170,18.36,507,
524200,VINATIORGA,A,973.15,980.45,955.00,965.70,1896,18.36,288,
532960,IBVENTURES,B,73.30,73.30,73.30,73.30,24811,18.19,78,
506197,BLISSGVS,A,94.60,94.90,93.35,94.05,19245,18.10,624,
522292,CHANDNI,X,25.75,26.30,25.25,25.55,69614,18.09,50,
532834,CAMLINFINE,B,38.75,39.90,37.75,39.90,45585,18.06,401,
532708,GVKPIL,B,2.59,2.64,2.56,2.59,691755,18.01,343,
541019,HGINFRA,B,159.00,160.80,156.30,158.20,11348,18.01,487,
542904,UJJIVANSFB,B,27.10,28.00,26.70,27.05,65860,17.94,459,
540755,GICRE,A,127.50,133.70,126.60,133.20,13620,17.93,472,
532628,3IINFOTECH,B,1.60,1.64,1.57,1.58,1124431,17.86,235,
523385,NILKAMAL,A,1000.00,1018.90,994.30,1006.25,1778,17.86,104,
532210,CUB,A,127.60,130.45,127.10,129.45,13748,17.79,368,
538891,MCLOUD,X,32.30,32.95,31.35,32.50,55038,17.68,454,
533162,HATHWAY,A,23.65,24.60,23.05,23.80,74866,17.66,344,
538057,CPSEETF,B,16.45,16.77,16.45,16.72,105051,17.55,43241,
532301,TATACOFFEE,A,74.40,74.65,73.50,73.95,23693,17.54,317,
513377,MMTC,A,15.30,15.77,14.75,15.15,113241,17.20,795,
541151,RIDINGS,M,19.00,19.80,19.00,19.60,88000,17.00,8,
542650,METROPOLIS,A,1351.00,1365.90,1315.55,1321.70,1259,16.93,330,
531500,RAJESHEXPO,A,512.00,512.50,505.00,505.95,3270,16.58,403,
539524,LALPATHLAB,A,1555.00,1559.80,1536.70,1554.40,1070,16.58,224,
540268,DHANVARSHA,X,59.15,59.20,59.15,59.20,28003,16.56,10,
509675,HIL,B,825.60,850.00,825.60,841.30,1974,16.55,329,
530007,JKTYRE,A,51.25,51.45,50.60,50.80,32281,16.43,360,
534690,LAKSHVILAS,A,12.74,12.89,12.53,12.60,128348,16.20,60,
522108,YUKEN,X,380.00,403.80,380.00,402.20,4052,16.00,78,
500840,EIHOTEL,A,61.50,64.80,61.50,64.80,24921,15.97,244,
500279,MIRCELECTR,B,4.78,4.96,4.55,4.70,324234,15.95,555,
523398,JCHAC,A,2304.90,2424.00,2303.00,2382.30,669,15.95,262,
532935,ARIES,B,64.70,71.95,64.45,71.90,22789,15.90,291,
532430,BFUTILITIE,B,142.20,147.55,142.00,147.55,10855,15.85,299,
540145,VALIANTORG,M,1349.00,1349.00,1290.00,1329.00,1200,15.81,8,
538778,AKASHDEEP,X,17.00,17.00,16.20,17.00,95800,15.75,34,
504918,SANDUMA,X,528.00,528.00,496.05,501.85,3135,15.75,110,
524816,NATCOPHARM,A,580.00,580.00,573.30,575.20,2728,15.69,358,
505533,WESTLIFE,A,280.35,291.15,278.75,285.75,5446,15.62,582,
521064,TRIDENT,A,4.64,4.65,4.55,4.57,334478,15.40,5141,
509966,VSTIND,A,3077.00,3326.95,3074.00,3084.55,494,15.34,216,
506590,PHILIPCARB,A,73.20,74.70,72.70,74.05,20660,15.29,418,
522113,TIMKEN,A,771.65,788.40,769.20,786.80,1962,15.23,208,
500265,MAHSEAMLES,A,192.75,198.95,192.75,194.80,7823,15.20,374,
513375,CARBORUNIV,A,219.95,230.00,214.00,222.20,6829,15.16,826,
539678,QUICKHEAL,B,101.00,103.25,100.50,102.20,14841,15.16,642,
530001,GUJALKALI,A,319.95,326.80,319.30,321.60,4689,15.10,395,
520051,JAMNAAUTO,A,24.60,25.45,24.35,25.00,60571,15.08,354,
500413,THOMASCOOK,B,27.05,28.15,26.15,28.00,53424,14.89,258,
530961,VIKASECO,B,3.65,3.69,3.64,3.69,404888,14.88,268,
540901,PRAXIS,B,43.90,46.20,43.90,43.90,33683,14.80,32,
541956,IRCON,A,85.00,85.50,84.50,84.70,17232,14.63,323,
526817,CHEVIOT,X,560.00,560.00,552.30,557.40,2603,14.48,162,
890145,IBVENTUREPP,B,20.60,23.25,20.60,23.00,65106,14.42,427,
500620,GESHIP,A,203.45,213.55,200.15,211.30,6804,14.29,534,
507878,UNITECH,Z,1.28,1.28,1.21,1.23,1148504,14.25,371,
532391,OPTOCIRCUI,T,6.39,6.39,6.15,6.39,223163,14.25,301,
505192,SMLISUZU,B,362.00,372.00,362.00,367.30,3879,14.24,387,
533269,WABAG,A,89.95,93.90,89.95,91.40,15479,14.09,432,
523207,KOKUYOCMLN,B,59.40,59.45,54.45,55.20,25190,14.05,408,
519552,HERITGFOOD,A,244.95,244.95,225.00,238.90,6056,14.01,568,
540701,DCAL*,A,65.75,68.95,65.55,67.55,20641,13.84,346,
500120,DIAMINESQ,X,193.00,196.00,191.15,192.65,7092,13.70,140,
533080,MOLDTKPAC,B,188.00,188.00,167.50,172.70,7787,13.68,232,
532699,ROHLTD,B,43.95,47.00,43.10,45.20,30120,13.68,392,
533098,NHPC,A,19.85,20.10,19.85,19.95,68109,13.63,231,
517421,BUTTERFLY,B,112.45,117.75,107.10,108.10,12155,13.59,775,
526596,LIBERTSHOE,B,104.30,107.50,103.50,104.20,12879,13.57,1352,
500111,RELCAPITAL,T,6.80,6.85,6.50,6.62,202914,13.54,669,
538962,MINDACORP,A,56.40,57.85,56.15,56.90,23692,13.50,432,
516030,YASHPAKKA,X,36.85,36.85,34.60,35.00,37507,13.41,168,
500032,BAJAJHIND,B,4.30,4.41,4.30,4.37,305724,13.39,463,
590086,ORISSAMINE,B,1450.00,1540.00,1450.00,1499.55,882,13.35,115,
500940,FINOLEXIND,A,414.95,415.65,408.00,410.60,3243,13.30,457,
532180,DHANBANK,B,10.95,10.95,10.15,10.23,126017,13.27,271,
500109,MRPL,A,27.15,28.50,27.00,27.85,47227,13.16,332,
540861,IPRU3018,B,7.25,7.25,7.14,7.25,180100,13.06,21,
532371,TTML,B,2.60,2.65,2.45,2.65,501113,13.05,237,
534755,TRIOMERC,X,41.70,42.05,38.10,41.55,32078,13.01,138,
500106,IFCI,A,4.06,4.14,3.98,4.08,315972,12.93,27693,
513262,SSWL,B,335.00,348.00,326.70,338.25,3803,12.93,314,
541096,BPLPHARMA,XT,259.95,262.20,259.95,262.20,4943,12.92,68,
542934,CBPL,M,49.00,49.25,49.00,49.20,26000,12.79,9,
513097,SHBCLQ,X,26.15,29.45,25.70,28.85,44723,12.68,235,
517569,KEI,A,283.00,283.45,275.00,277.45,4548,12.65,357,
532986,NIRAJ,X,50.75,51.00,47.60,50.65,25304,12.63,100,
541985,NIOSAD,B,6.30,6.30,6.30,6.30,199460,12.57,2,
531209,NUCLEUS,B,240.85,247.45,240.55,245.10,5126,12.52,497,
533271,ASHOKA,A,51.00,52.40,50.90,51.95,24019,12.50,259,
512529,SEQUENT,B,84.60,84.70,83.75,84.30,14724,12.41,122,
532924,KOLTEPATIL,B,152.45,157.00,152.45,155.15,7938,12.40,284,
542399,CHALET,B,104.10,115.50,103.85,108.55,11147,12.40,517,
523457,LINDEINDIA,A,503.25,506.15,500.10,502.80,2457,12.34,185,
526612,BLUEDART,A,1957.80,2088.00,1923.70,2009.55,624,12.27,193,
500068,DISAQ,X,3403.00,3579.00,3403.00,3579.00,343,12.25,46,
532942,KNRCON,A,189.90,195.50,189.30,194.00,6323,12.12,338,
532636,IIFL,A,65.00,66.00,63.60,63.95,18624,12.08,377,
501301,TATAINVEST,A,700.00,715.00,693.40,707.95,1706,12.03,213,
504112,NELCO,B,168.05,174.05,166.00,174.05,6990,11.99,177,
500467,HARRMALAYA,B,57.55,61.20,57.50,59.35,20109,11.96,289,
506235,ALEMBICLTD,B,51.25,52.00,50.00,50.70,23339,11.87,261,
512437,APOLLOFI,X,201.50,208.00,192.00,196.35,5870,11.82,30,
500254,UTTAMVALUE,T,0.22,0.22,0.20,0.21,5469765,11.79,782,
500135,ESSELPRO,A,173.75,180.00,168.00,174.95,6660,11.77,325,
533146,DLINKINDIA,B,78.75,82.40,77.55,79.55,14659,11.76,417,
532209,J&KBANK,A,12.50,12.50,12.25,12.29,95279,11.75,261,
524404,MARKSANS,B,21.40,21.40,20.80,20.90,55408,11.60,184,
518029,GSCLCEMENT,B,25.95,26.30,24.50,25.50,45932,11.57,247,
532884,REFEX,B,49.30,50.70,48.45,50.70,22847,11.46,193,
533229,BAJAJCON,A,131.80,133.35,130.50,132.00,8677,11.45,738,
540798,FSC,B,126.00,131.15,124.90,131.15,8833,11.43,103,
532683,AIAENG,A,1607.70,1631.80,1581.05,1629.10,702,11.32,208,
532839,DISHTV,A,4.55,4.55,4.41,4.46,253477,11.31,357,
533088,MHRIL,A,163.55,170.00,161.75,162.50,6842,11.31,311,
524470,SYNCOMF,X,0.86,0.87,0.82,0.86,1342174,11.31,422,
522263,JMCPROJECT,B,42.35,42.40,42.00,42.40,26610,11.28,100,
532828,AMDIND,B,15.60,17.87,15.60,17.54,64914,11.18,299,
526608,ELECTHERM,B,85.90,85.90,82.00,83.95,13283,11.16,16,
524370,BODALCHEM,B,43.35,45.00,43.00,44.05,25154,11.14,393,
539660,BESTAGRO,X,246.00,246.00,232.20,239.40,4590,11.01,47,
539450,SHK,A,53.95,53.95,51.05,51.20,21334,11.00,723,
526987,URJAGLOBA,B,2.73,2.73,2.73,2.73,401887,10.97,126,
500126,PGHL,A,4078.30,4120.00,4062.60,4079.65,268,10.97,157,
524558,NEULANDLAB,B,400.00,410.00,399.00,400.70,2707,10.92,277,
542651,KPITTECH,A,44.95,46.90,44.95,46.90,23408,10.90,156,
532768,FIEMIND,B,262.00,300.00,262.00,294.40,3741,10.81,370,
532748,PFOCUS,B,17.85,21.95,17.65,21.55,52431,10.77,1403,
534809,PCJEWELLER,A,10.97,10.97,10.61,10.76,99959,10.76,279,
532485,BLIL,B,323.05,331.00,319.00,328.30,3286,10.74,149,
500655,GARWARPOLY,X,151.50,156.00,151.10,152.70,7003,10.72,118,
533520,IBULISL,A,34.05,34.05,32.70,33.75,31618,10.64,335,
532940,JKIL,B,77.50,80.80,77.50,79.50,13486,10.58,342,
506076,GRINDWELL,A,514.90,543.00,506.80,516.80,2014,10.33,355,
507815,GILLETTE,A,4802.65,4858.00,4800.00,4812.40,213,10.28,129,
532323,SHIVACEM,X,8.63,9.09,8.63,9.02,114264,10.26,176,
500055,TATASTLBSL,B,17.85,18.20,17.70,17.95,56458,10.10,524,
512217,PRISMMEDI,X,11.46,12.65,11.46,12.47,84109,10.07,120,
533023,WABCOINDIA,A,6864.95,6925.00,6864.95,6903.25,146,10.06,48,
539407,GENCON,X,53.50,55.80,52.45,54.25,18711,10.06,85,
532712,RCOM,T,0.82,0.84,0.77,0.83,1238254,10.02,682,
590062,ANDHRSUGAR,B,216.00,223.00,216.00,221.35,4577,10.02,245,
532539,MINDAIND,A,275.00,283.50,275.00,281.55,3559,9.98,351,
540025,ADVENZYMES,A,153.15,154.00,149.85,150.15,6563,9.98,245,
590006,AMRUTANJAN,B,327.45,345.10,327.40,338.40,2942,9.89,415,
540575,STARCEMENT,A,74.10,75.45,72.15,73.30,13519,9.88,109,
533267,CANTABIL,B,226.00,226.00,225.00,225.00,4356,9.84,54,
540047,DBL,A,255.00,259.90,253.00,256.70,3804,9.76,255,
540673,SIS,A,355.70,385.00,355.30,379.90,2610,9.69,452,
534804,CARERATING,A,365.00,385.10,356.85,375.10,2553,9.51,600,
532725,SOLARINDS,A,881.95,881.95,867.30,875.35,1080,9.46,113,
505790,SCHAEFFLER,A,3127.95,3138.50,3082.00,3122.50,303,9.46,79,
530549,SHILPAMED,A,370.05,388.50,370.05,377.00,2472,9.37,183,
540395,CHEMCRUX,M,84.70,84.70,75.00,76.65,12000,9.36,6,
524520,KMCSHIL,X,14.90,15.20,14.53,15.02,62811,9.36,192,
503100,PHOENIXLTD,A,492.45,495.40,481.00,492.60,1920,9.35,200,
508814,COSMOFILMS,B,268.75,278.90,268.75,270.20,3399,9.31,259,
531633,LINCOPH,B,153.00,156.00,150.90,152.00,6070,9.30,212,
507910,FIBERWEB,X,15.95,16.25,15.65,16.15,57346,9.23,95,
524634,ALUFLUOR,X,83.00,90.85,81.85,89.20,10481,9.23,216,
513599,HINDCOPPER,A,25.80,26.35,25.60,25.90,34908,9.07,207,
540702,LASA,B,38.70,38.85,37.10,37.85,23639,9.06,96,
504614,SARDAEN,B,141.80,144.00,140.25,141.40,6364,9.03,321,
532548,CENTURYPLY,A,103.70,104.60,101.70,102.85,8729,9.01,392,
539402,VAL,M,15.00,15.00,15.00,15.00,60000,9.00,3,
524332,BCLIL,X,38.40,38.95,36.65,37.05,23998,8.99,154,
500710,AKZOINDIA,A,1782.05,1817.20,1775.00,1812.90,492,8.90,176,
532617,JETAIRWAYS,Z,22.00,22.00,20.00,20.80,42272,8.87,344,
532927,ECLERX,A,409.00,419.00,406.40,417.35,2131,8.80,240,
590078,MAITHANALL,B,361.00,370.15,359.00,368.00,2394,8.80,108,
500166,GOODRICKE,X,127.00,133.90,127.00,133.05,6641,8.76,162,
523483,PACIFICI,X,76.55,88.00,76.55,80.20,10795,8.75,43,
532784,SOBHA,A,194.65,204.50,194.60,201.40,4358,8.70,290,
590122,ASHIKACR,X,19.00,19.00,17.25,17.65,48435,8.70,72,
532529,NDTV,T,40.50,42.00,38.50,41.15,21488,8.69,167,
533169,MANINFRA,B,16.65,17.00,16.65,16.95,51063,8.63,18,
500219,JISLJALEQS,T,7.33,7.33,7.33,7.33,117166,8.59,119,
532644,JKCEMENT,A,1129.40,1139.85,1121.55,1130.75,756,8.55,215,
533122,RTNPOWER,B,1.20,1.20,1.14,1.15,740507,8.50,196,
526642,MIRZAINT,B,37.60,38.50,37.55,37.80,22431,8.50,214,
504258,LAKSELEC,X,215.05,224.00,215.00,219.20,3806,8.33,58,
524742,CAPPL,A,317.80,320.70,314.75,315.25,2607,8.29,219,
532508,JSL,A,27.15,27.15,26.25,26.65,30862,8.26,96,
502937,KESORAMIND,B,27.65,27.65,25.95,26.00,31293,8.25,217,
542907,PRINCEPIPE,B,77.95,80.35,77.20,77.40,10613,8.25,181,
539594,MISHTANN,X,6.67,6.67,6.41,6.67,123807,8.24,109,
539889,PARAGMILK,A,89.00,89.00,86.55,87.05,9453,8.23,489,
505010,AUTOAXLES,B,423.45,462.00,417.00,457.65,1835,8.21,277,
533121,EXPLEOSOL,B,168.15,172.70,165.25,172.70,4723,8.13,311,
532475,APTECHT,B,98.00,98.00,96.25,97.15,8327,8.08,358,
503169,RUBYMILLS,B,131.40,138.35,131.40,138.00,5852,8.08,58,
523756,SREINFRA,B,4.01,4.20,3.99,4.01,198490,8.08,166,
500235,KSL,B,145.00,147.85,140.15,141.95,5487,7.96,343,
506390,CLNINDIA,B,353.00,362.00,347.00,349.45,2252,7.94,183,
505729,SINGER,X,22.10,22.75,22.00,22.35,35445,7.89,148,
514418,MANORG,X,323.50,323.50,323.50,323.50,2439,7.89,54,
539141,UFO,B,69.45,69.45,65.05,65.55,11989,7.89,204,
502157,MANGLMCEM,B,170.15,172.00,168.00,168.65,4628,7.87,270,
532670,RENUKA,B,4.88,4.90,4.71,4.88,161243,7.83,140,
541974,MANORAMA,M,328.00,328.00,324.00,325.65,2400,7.83,4,
532742,PAUSHAKLTD,X,1855.50,1925.00,1855.50,1892.90,407,7.75,71,
532505,UCOBANK,A,11.11,11.14,10.95,11.01,70091,7.73,185,
532610,DWARKESH,B,19.20,19.20,18.00,18.05,42125,7.73,145,
532967,KIRIINDUS,B,316.75,321.35,310.00,312.05,2452,7.72,182,
531717,VIDHIING,B,58.05,61.80,58.05,61.70,12506,7.65,307,
531431,SHAKTIPUMP,B,142.30,143.70,138.80,139.90,5425,7.64,437,
530075,SELAN,B,84.80,87.95,82.65,84.15,9090,7.61,484,
531869,SACHEMT,X,12.00,14.15,12.00,13.68,56943,7.54,152,
542025,SUNRETAIL,M,26.10,28.45,26.10,28.45,27000,7.54,4,
532159,TRESCON,X,71.00,71.25,69.75,71.10,10652,7.53,37,
517146,USHAMART,B,14.45,14.60,14.25,14.40,52032,7.53,110,
505850,MANCREDIT,X,35.75,38.55,34.40,36.60,21310,7.52,74,
507779,KANPRPLA,X,48.60,52.85,47.50,49.15,15062,7.49,249,
540709,RELHOME,T,1.17,1.17,1.07,1.09,661956,7.44,460,
542867,CSBBANK,B,125.00,125.90,122.45,123.95,6010,7.44,385,
531739,GENNEX,X,2.93,3.14,2.75,2.93,247431,7.43,191,
530239,SUVEN,B,34.35,36.70,34.35,35.35,20902,7.41,230,
520066,JAYBARMARU,B,142.00,146.95,141.75,144.95,5133,7.37,484,
502219,BORORENEW,B,34.45,35.70,34.20,35.20,21122,7.36,225,
539334,SHREEPUSHK,B,80.30,84.70,77.00,78.40,9182,7.36,579,
890144,TATASTEELPP,A,30.55,31.15,30.25,30.35,23968,7.36,152,
541557,FINEORG,A,1934.40,1936.25,1915.65,1927.65,381,7.34,130,
536507,FLFL,A,140.00,145.85,139.60,145.85,5109,7.34,54,
508906,EVERESTIND,B,185.00,186.90,182.45,184.10,3972,7.33,443,
501455,GREAVESCOT,A,71.20,72.50,71.20,71.90,10127,7.28,236,
523160,MORGANITE,X,1345.05,1409.00,1345.00,1368.90,526,7.27,40,
513010,TATASTLLP,B,228.60,234.60,228.60,230.95,3131,7.25,399,
