Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,
500247,KOTAKBANK,A,1320.00,1352.55,1299.40,1343.20,56675895,703339.21,30968,
506395,COROMANDEL,A,646.20,657.20,617.65,640.05,9264331,58394.81,35667,
500034,BAJFINANCE,A,2185.00,2374.90,2162.50,2346.70,846447,19207.90,54512,
532822,IDEA,A,6.65,7.87,6.61,7.73,126797062,9330.09,289417,
500112,SBIN,A,170.30,171.25,167.25,170.25,4434379,7500.53,22093,
532187,INDUSINDBK,A,413.90,438.65,404.50,434.85,1737591,7341.71,26946,
500180,HDFCBANK,A,988.00,1005.00,975.40,1000.90,685663,6813.27,20510,
500325,RELIANCE,A,1521.00,1540.00,1521.00,1536.10,418550,6413.42,22789,
500570,TATAMOTORS,A,89.40,97.30,89.40,96.50,6287956,5931.84,22353,
532215,AXISBANK,A,396.75,414.60,391.85,409.90,1428955,5747.82,25049,
532174,ICICIBANK,A,337.10,350.00,332.45,348.50,1659289,5689.46,19292,
532454,BHARTIARTL,A,563.10,572.10,556.25,558.00,863673,4871.97,18414,
532978,BAJAJFINSV,A,4845.00,5235.55,4746.20,5186.30,96741,4849.92,14456,
500010,HDFC,A,1735.10,1821.70,1732.05,1814.75,247471,4410.84,15676,
532500,MARUTI,A,5781.25,5848.00,5624.85,5687.95,71859,4110.86,11857,
517334,MOTHERSUMI,A,97.35,105.50,94.20,101.90,3695984,3666.47,16816,
505537,ZEEL,A,186.80,202.80,185.70,199.05,1785045,3490.72,14124,
500470,TATASTEEL,A,317.30,323.20,314.70,319.30,992819,3170.83,11199,
500510,LT,A,930.00,952.50,913.35,945.40,283269,2649.27,12896,
524715,SUNPHARMA*,A,471.00,480.95,469.25,473.20,508566,2421.95,11724,
532720,M&MFIN,A,147.95,152.70,146.20,151.45,1469116,2210.98,11427,
531642,MARICO,A,338.25,345.00,330.00,330.75,615834,2048.96,3812,
500209,INFY,A,699.90,711.65,698.30,708.05,288345,2038.41,6704,
511218,SRTRANSFIN,A,580.00,592.70,563.35,587.10,351306,2031.90,10160,
505200,EICHERMOT,A,17450.00,17505.95,16976.35,17405.55,11453,1976.34,4191,
540065,RBLBANK,A,129.55,130.25,125.00,127.10,1545217,1974.11,10872,
500087,CIPLA,A,648.95,658.25,636.25,637.45,301936,1950.87,5983,
500302,PEL,A,1113.00,1194.00,1103.30,1179.25,169354,1943.84,11325,
500875,ITC,A,201.80,201.80,196.75,197.20,973789,1939.39,9739,
532296,GLENMARK,A,372.70,393.25,372.50,388.75,480065,1859.87,11186,
511243,CHOLAFIN,A,154.00,159.70,153.05,157.85,1110280,1741.81,16960,
532898,POWERGRID,A,159.50,168.30,158.70,164.95,1065473,1727.49,5913,
533519,L&TFH,A,58.70,60.90,57.25,60.55,2618953,1558.70,7736,
500400,TATAPOWER,A,41.05,42.85,40.55,42.50,3729775,1551.77,7316,
532540,TCS,A,2054.90,2081.00,2040.00,2046.90,74927,1541.77,6887,
500124,DRREDDY,A,3950.80,4007.25,3888.40,3896.90,38802,1531.64,3271,
532523,BIOCON,A,389.80,395.90,381.40,382.70,393075,1527.48,6989,
500182,HEROMOTOCO,A,2368.00,2390.70,2284.30,2321.40,64272,1500.83,5927,
500257,LUPIN,A,856.00,874.00,852.05,870.90,172770,1498.64,5330,
519183,ADFFOODS,B,275.30,282.40,273.00,276.75,544656,1492.94,506,
541153,BANDHANBNK,A,228.10,243.80,223.40,240.50,629273,1483.96,7398,
500495,ESCORTS,A,977.95,977.95,950.20,958.45,153748,1482.41,4857,
500696,HINDUNILVR,A,2120.00,2125.80,2094.25,2107.30,70001,1478.55,5923,
524804,AUROPHARMA,A,726.90,757.10,725.60,733.90,195128,1441.62,4360,
533278,COALINDIA,A,149.00,149.20,143.05,143.40,971810,1401.98,7287,
532286,JINDALSTEL,A,130.00,131.25,127.10,129.35,1049234,1356.13,5203,
500114,TITAN,A,958.00,983.55,947.00,975.75,130923,1271.45,5902,
500295,VEDL,A,94.25,97.20,93.70,96.85,1319648,1267.35,4742,
500043,BATAINDIA,A,1405.80,1438.95,1405.80,1433.70,88609,1262.89,5995,
500520,M&M,A,462.20,478.95,461.00,462.50,265480,1240.49,5872,
500477,ASHOKLEY,A,46.75,48.15,45.40,47.70,2571142,1211.03,5719,
539448,INDIGO,A,950.00,963.70,935.15,945.55,126231,1198.68,6520,
500825,BRITANNIA,A,3449.00,3479.55,3400.50,3450.30,34421,1189.95,2639,
532432,UNITDSPR,B,593.90,593.90,571.70,573.25,199794,1151.60,5539,
512070,UPL,A,421.30,428.95,415.00,424.85,266168,1128.37,6585,
500253,LICHSGFIN,A,252.00,258.45,250.60,253.50,444111,1127.71,6684,
500493,BHARATFORG,A,338.90,341.85,332.25,333.80,330479,1111.50,5831,
532155,GAIL,A,93.80,97.10,91.00,96.65,1109754,1051.45,4668,
535648,JUSTDIAL,A,392.00,414.00,384.05,410.30,250872,1014.43,4937,
500101,ARVIND,A,32.60,36.20,31.40,36.20,2946289,999.90,5683,
543066,SBICARD,B,552.70,572.90,552.70,569.95,169812,959.20,11867,
540777,HDFCLIFE,A,515.00,522.00,497.35,499.55,189106,954.85,6794,
532868,DLF,A,153.70,158.95,150.60,157.40,616914,951.48,4499,
500271,MFSL,A,482.50,487.35,457.00,463.65,201604,945.04,6954,
532343,TVSMOTOR,A,351.00,372.75,344.75,364.25,256373,935.50,7308,
532488,DIVISLAB,A,2508.00,2537.70,2400.00,2410.80,37336,922.62,3206,
532134,BANKBARODA,A,42.70,43.10,41.35,42.10,2191254,922.19,15002,
500469,FEDERALBNK,A,47.00,48.05,45.95,47.65,1931865,912.18,5510,
530965,IOC,A,86.25,86.95,84.75,85.75,1063432,911.02,4920,
532321,CADILAHC,A,351.70,364.30,351.05,353.05,253372,908.85,6679,
500878,CEATLTD,A,845.00,893.00,845.00,887.95,104134,908.50,2813,
535789,IBULHSGFIN,A,128.80,130.20,124.75,126.85,703862,894.38,7012,
500408,TATAELXSI,A,781.00,934.05,781.00,820.05,105375,874.13,4955,
500575,VOLTAS,A,577.00,577.00,536.40,557.80,156668,861.94,4430,
500820,ASIANPAINT,A,1693.50,1732.35,1681.45,1709.85,49661,852.24,3576,
500228,JSWSTEEL,A,194.50,197.70,190.45,192.25,439239,847.91,5449,
532689,PVR,A,981.00,981.00,953.40,972.05,86891,839.18,4102,
539957,MGL,A,985.00,985.00,947.00,966.35,86294,831.07,3557,
532977,BAJAJ-AUTO,A,2757.05,2813.80,2725.70,2795.75,29913,829.22,3441,
532538,ULTRACEMCO,A,3815.00,3854.95,3772.00,3833.30,21286,811.93,2727,
532555,NTPC,A,99.20,99.20,96.05,96.75,817786,793.84,3258,
532531,STAR,A,403.70,421.00,399.50,409.60,190987,789.39,3933,
500790,NESTLEIND,A,17432.00,17432.00,16980.00,17020.90,4493,768.54,2158,
532483,CANBK,A,92.50,94.60,90.80,92.15,826669,764.11,3915,
500547,BPCL,A,347.50,347.70,337.50,341.65,216663,740.34,4246,
500104,HINDPETRO,A,196.70,196.85,192.40,193.75,380063,738.80,3413,
500440,HINDALCO,A,142.50,143.50,138.90,141.15,515074,726.34,4031,
532819,MINDTREE,A,899.90,943.00,891.20,920.45,78424,724.30,2743,
532509,SUPRAJIT,A,112.90,123.40,112.90,121.85,617289,707.12,1252,
524164,IOLCP,B,379.00,397.75,370.00,390.00,178359,689.45,5890,
500103,BHEL,A,28.00,28.55,27.45,28.00,2461678,689.21,3673,
532733,SUNTV,A,415.00,424.80,405.35,415.05,164030,680.09,3387,
532424,GODREJCP,A,637.00,647.00,632.35,639.15,105597,676.45,3218,
540376,DMART,A,2315.00,2390.00,2291.00,2381.15,28735,673.40,4532,
532281,HCLTECH,A,557.00,567.65,550.50,560.50,119816,672.59,3467,
507685,WIPRO,A,215.50,218.35,211.20,215.90,310319,670.48,2754,
539874,UJJIVAN,A,181.60,191.80,177.90,189.25,351046,648.77,4696,
517354,HAVELLS,A,544.00,553.30,536.85,549.40,118693,647.14,3236,
533155,JUBLFOOD,A,1675.00,1712.40,1652.85,1700.40,36826,621.04,2255,
500008,AMARAJABAT,A,663.00,678.00,655.15,664.90,92617,617.24,2839,
500116,IDBI,A,25.90,29.20,25.75,28.95,2185112,606.18,4795,
521070,ALOKTEXT,B,20.45,20.45,20.45,20.45,2943388,601.92,1566,
539844,EQUITAS,A,46.00,48.70,45.10,48.00,1204193,573.75,4250,
534816,INFRATEL,A,229.90,229.90,222.50,223.25,251746,569.38,3260,
500294,NCC,A,28.00,28.00,26.50,27.15,2076961,559.94,6214,
500312,ONGC,A,84.15,84.90,82.60,84.35,660889,552.91,3952,
500113,SAIL,A,30.80,31.35,30.10,31.15,1745990,538.24,15649,
531344,CONCOR,A,395.25,400.45,386.45,391.70,137123,538.07,5044,
500040,CENTURYTEX,A,299.00,317.45,296.00,311.95,173033,536.17,3366,
539254,ADANITRANS,A,183.75,189.40,182.55,187.15,283805,534.30,6308,
542830,IRCTC,B,1420.00,1427.05,1402.45,1409.70,36293,513.07,4256,
500300,GRASIM,A,586.80,600.95,576.00,596.25,86126,509.32,2572,
532374,STRTECH*,A,100.00,107.40,98.85,105.95,475401,499.60,8268,
531213,MANAPPURAM,A,132.00,135.25,131.70,132.90,374718,499.37,3534,
500877,APOLLOTYRE,A,105.80,106.50,102.45,104.00,478200,498.46,3972,
533096,ADANIPOWER,A,40.00,40.50,39.00,40.20,1233600,491.14,2837,
533398,MUTHOOTFIN,A,897.00,906.60,884.00,901.35,54416,487.73,2369,
532755,TECHM,A,547.90,548.50,538.60,547.55,89372,486.68,3023,
532461,PNB,A,29.20,29.65,28.60,29.25,1665186,486.52,5442,
542652,POLYCAB,A,748.90,749.30,735.70,749.30,60793,454.73,1061,
539437,IDFCFIRSTB,A,23.95,24.00,23.20,23.85,1914678,454.37,31071,
532810,PFC,A,81.95,84.10,81.45,82.50,548019,453.37,2550,
532482,GRANULES,A,174.90,182.95,173.00,181.25,239404,427.88,3643,
532880,OMAXE,A,182.25,184.20,182.25,184.00,232694,427.59,300,
542066,ADANIGAS,A,118.90,126.85,118.00,124.30,348529,425.58,7526,
532921,ADANIPORTS,A,332.00,341.85,327.50,340.10,126376,425.54,2527,
500940,FINOLEXIND,A,479.90,524.00,468.20,471.75,87882,420.04,1018,
532638,SHOPERSTOP,A,181.00,196.30,176.00,196.30,216837,419.98,1697,
500420,TORNTPHARM,A,2330.00,2392.00,2314.50,2369.80,17670,418.97,1923,
521064,TRIDENT,A,5.05,5.96,5.05,5.96,7121596,418.50,12377,
500410,ACC,A,1284.00,1298.80,1273.60,1287.95,32230,414.86,2339,
532129,HEXAWARE,A,275.00,277.30,264.95,266.00,148668,402.10,2311,
500290,MRF,A,61205.00,63089.50,61205.00,62659.00,606,378.46,493,
540691,ABCAPITAL,A,47.10,53.25,46.70,51.20,751019,378.18,4190,
500830,COLPAL,A,1378.00,1393.30,1360.00,1364.80,27204,373.40,2065,
500800,TATACONSUM,A,366.00,369.90,362.20,367.55,99650,366.23,2201,
541729,HDFCAMC,A,2694.95,2698.00,2644.10,2663.30,13635,364.05,2250,
500680,PFIZER,A,4049.00,4053.00,3940.00,4023.10,9001,359.96,1690,
500480,CUMMINSIND,A,377.00,384.55,373.00,379.05,93909,356.29,2016,
532234,NATIONALUM,A,30.00,31.85,30.00,31.00,1139269,355.41,40001,
500096,DABUR,A,472.00,476.55,459.55,460.80,75490,353.64,2366,
502355,BALKRISIND,A,1146.30,1166.10,1124.85,1154.10,29915,343.17,1634,
540767,NAM-INDIA,A,269.00,283.00,266.30,277.25,122973,340.18,4083,
533150,GODREJPROP,A,716.00,774.60,716.00,765.50,43440,328.93,3474,
512237,JAICORPLTD,A,70.30,76.35,69.35,74.45,435456,320.49,3392,
503806,SRF,A,3671.80,3754.90,3670.25,3679.70,8597,318.44,1137,
532497,RADICO,A,340.50,347.30,336.35,341.25,91192,313.20,3374,
532478,UBL,A,980.00,989.15,961.40,965.45,31930,310.99,1433,
508869,APOLLOHOSP,A,1373.00,1394.70,1351.00,1361.20,22539,308.53,1792,
532805,REDINGTON,A,96.85,96.85,92.25,93.00,323241,301.03,906,
500260,RAMCOCEM,A,619.75,653.70,619.75,641.45,47243,300.95,2161,
523610,ITI,A,85.50,91.50,84.35,90.30,334089,298.98,3941,
570001,TATAMTRDVR,A,39.80,42.35,38.50,42.00,724791,296.06,2210,
534091,MCX,A,1300.00,1341.00,1282.55,1298.20,22390,293.42,1597,
532149,BANKINDIA,A,35.00,35.40,34.20,35.25,837826,291.52,1177,
523445,RIIL,B,277.50,299.60,272.60,291.35,99655,290.06,4322,
535754,ORIENTCEM,A,55.00,57.60,54.35,57.25,509387,286.42,2599,
501423,SHAILY,X,265.75,265.75,261.00,265.75,105378,280.00,227,
500331,PIDILITIND,A,1478.00,1509.70,1473.15,1490.40,18243,273.11,1551,
512573,AVANTI,A,444.50,466.00,442.10,462.80,58815,270.30,3421,
532899,KSCL,B,499.00,517.60,475.60,495.65,53760,269.59,2565,
506260,ANUHPHR,X,188.85,209.50,180.65,208.05,123997,246.74,1582,
532834,CAMLINFINE,B,41.80,43.60,41.10,43.50,584598,246.55,531,
511196,CANFINHOME,A,292.30,308.50,290.40,304.35,80834,241.80,2392,
532300,WOCKPHARMA,A,218.80,226.70,217.40,223.45,108020,241.12,2382,
524370,BODALCHEM,B,44.65,53.30,44.40,51.35,461298,238.06,2565,
532915,RELIGARE,B,26.55,26.55,25.10,26.55,925431,237.05,397,
532514,IGL,A,478.95,480.05,470.45,472.70,48572,230.41,1619,
540133,ICICIPRULI,A,389.00,389.10,379.20,380.30,59119,226.67,1843,
541556,RITES,A,239.60,249.00,234.75,243.15,91515,224.52,3705,
532667,SUZLON,A,2.98,3.01,2.93,2.98,7508848,224.13,7209,
500530,BOSCHLTD,A,10618.50,10659.35,10258.95,10495.90,2117,222.23,914,
530005,INDIACEM,A,129.00,130.20,126.00,126.55,173657,222.14,1801,
500425,AMBUJACEM,A,191.95,193.65,188.30,191.25,114243,218.61,1433,
500330,RAYMOND,A,230.80,238.90,228.40,238.90,92077,218.29,2072,
535755,ABFRL,A,133.00,136.15,130.00,130.60,163515,217.08,3042,
500086,EXIDEIND,A,173.85,175.35,170.05,170.55,125455,215.96,1881,
500770,TATACHEM,A,312.65,319.50,310.00,315.65,67993,214.99,2077,
506401,DEEPAKNI,A,507.00,508.10,496.50,498.85,42733,214.70,2831,
500163,GODFRYPHLP,A,1007.50,1039.50,999.65,1015.65,21196,213.77,1187,
512599,ADANIENT,A,151.15,152.70,149.10,149.95,141066,212.24,1779,
540005,LTI,A,1848.00,1895.00,1836.10,1851.80,10972,204.65,2074,
532218,SOUTHBANK,A,5.80,5.80,5.53,5.65,3630040,204.42,39619,
500049,BEL,A,69.70,70.30,68.70,69.60,291564,203.11,1377,
534309,NBCC,A,18.65,19.10,18.20,18.80,1076723,202.66,1352,
532827,PAGEIND,A,19470.00,20469.15,19470.00,20405.30,1008,202.66,528,
507880,VIPIND,A,235.15,242.95,232.05,238.70,84372,201.38,3072,
500233,KAJARIACER,A,357.00,366.60,351.00,365.40,54890,198.12,1980,
532331,AJANTPHARM,A,1480.00,1480.00,1434.00,1442.45,13605,197.82,1459,
532348,SUBEX,B,7.59,7.85,7.50,7.81,2503361,194.72,1599,
542399,CHALET,B,139.00,144.95,131.95,143.80,136399,194.52,1790,
524230,RCF,A,46.10,46.10,44.50,44.70,428979,193.66,1770,
500251,TRENT,A,514.85,544.40,514.60,538.25,35120,187.15,2978,
532541,NIITTECH,A,1460.00,1486.75,1450.00,1457.30,12661,185.54,1400,
532648,YESBANK,A,27.25,27.45,27.00,27.20,680891,185.17,22511,
532872,SPARC,A,139.90,144.00,138.00,140.30,130863,185.03,3275,
540611,AUBANK,A,411.50,430.60,405.65,430.40,43409,184.75,1940,
540222,LAURUSLABS,A,464.65,476.75,464.55,467.80,38908,183.12,2508,
509631,HEG,A,809.00,840.85,809.00,840.85,21979,182.61,1572,
526371,NMDC,A,86.20,86.20,83.05,85.30,209624,178.31,1417,
542920,SUMICHEM,B,263.00,271.70,261.35,270.20,66373,178.25,2941,
514183,BLACKROSE,X,135.00,140.85,128.00,139.90,131183,177.67,2879,
509480,BERGEPAINT,A,490.25,506.85,489.65,502.70,35088,176.27,1259,
532777,NAUKRI,A,2684.00,2704.15,2580.00,2602.90,6688,176.16,1208,
500125,EIDPARRY,A,218.00,222.90,209.70,212.95,81382,174.76,2847,
532939,RPOWER,A,2.05,2.13,1.95,2.12,8413153,172.61,2558,
532504,NAVINFLUOR,A,1590.00,1640.65,1562.85,1607.35,10604,171.37,1342,
540719,SBILIFE,A,784.00,791.15,774.85,779.40,21877,171.32,1438,
500048,BEML,A,596.30,603.60,593.80,599.20,27914,167.21,1450,
532955,RECLTD,A,94.80,96.10,93.30,94.25,169557,160.38,1029,
503100,PHOENIXLTD,A,568.00,618.60,568.00,595.15,27693,159.66,880,
542337,SPENCER,B,96.50,96.55,92.30,92.70,168730,158.81,2273,
540716,ICICIGI,A,1325.00,1325.00,1259.80,1294.95,12278,158.18,2069,
532772,DCBBANK,A,65.05,66.55,63.50,65.75,241497,158.03,1993,
524494,IPCALAB,A,1530.00,1559.90,1518.05,1555.65,10211,157.44,1400,
532741,KAMDHENU,B,54.15,63.15,53.75,63.15,284675,155.36,324,
500550,SIEMENS,A,1125.00,1140.00,1103.80,1109.60,13830,154.63,1316,
524404,MARKSANS,B,23.95,26.30,23.95,26.30,604514,154.26,1248,
539336,GUJGAS,A,249.80,253.70,244.10,250.60,61512,152.81,2738,
539551,NH,A,310.00,316.90,293.35,295.70,49731,152.72,2683,
540699,DIXON,A,5060.00,5240.00,5040.45,5199.45,2945,151.59,849,
500850,INDHOTEL,A,86.40,86.40,83.90,84.25,173112,146.64,2292,
500285,SPICEJET,A,44.35,44.60,43.75,43.90,332099,145.91,1401,
500106,IFCI,A,6.65,6.80,6.30,6.80,2137005,143.61,1411,
540596,ERIS,A,533.55,593.40,501.50,519.70,26290,142.97,3248,
530517,RELAXO,A,734.95,749.90,714.50,737.10,19163,141.55,1636,
500870,CASTROLIND,A,117.95,124.90,117.95,124.45,114653,140.96,2511,
532888,ASIANTILES,B,123.50,134.95,123.10,130.90,111750,140.87,604,
500292,HEIDELBERG,A,165.00,173.55,165.00,171.95,82660,140.68,2013,
532067,KILPEST,X,144.20,146.70,144.20,144.20,96500,139.22,343,
509488,GRAPHITE,A,195.00,200.70,191.25,199.20,71010,139.19,2003,
542602,EMBASSY,IF,337.83,362.80,337.83,344.90,39400,138.65,170,
533148,JSWENERGY,A,41.80,45.40,41.40,45.00,316116,137.99,1757,
524208,AARTIIND,A,987.90,998.90,971.00,973.70,13869,136.29,2003,
500730,NOCIL,A,86.90,89.75,86.25,87.90,153880,136.02,1632,
532144,WELCORP,A,66.45,66.70,66.00,66.70,203968,135.94,282,
506943,JBCHEPHARM,A,688.00,734.00,683.80,700.50,18499,131.81,1482,
500378,JINDALSAW,A,50.00,53.35,49.10,52.80,254783,131.08,2264,
532522,PETRONET,A,246.50,247.75,241.30,244.00,53472,130.64,1598,
539660,BESTAGRO,X,277.05,277.05,277.05,277.05,46954,130.09,46,
532477,UNIONBANK,A,25.45,25.85,25.20,25.70,499152,128.05,788,
532779,TORNTPOWER,A,327.50,330.85,322.80,327.90,38605,126.43,1106,
506197,BLISSGVS,A,94.40,102.90,94.40,96.65,128026,125.26,1131,
500214,IONEXCHANG,B,646.00,676.00,642.40,670.65,18723,124.35,735,
500670,GNFC,A,139.70,140.55,138.00,138.40,89207,123.95,1586,
532659,IDFC,A,15.74,15.77,15.10,15.74,784711,121.94,1912,
500387,SHREECEM,A,22150.00,22150.00,20965.30,21183.95,572,121.12,266,
500042,BASF,A,1119.20,1218.00,1110.05,1177.20,10265,120.81,1676,
539523,ALKEM,A,2294.90,2412.00,2290.15,2400.80,5099,120.63,1055,
500488,ABBOTINDIA,A,17080.00,17080.00,16802.00,16879.95,713,120.47,215,
500335,BIRLACORPN,A,528.00,546.85,522.00,532.10,22425,119.51,1718,
532839,DISHTV,A,4.71,4.71,4.65,4.71,2533239,119.24,410,
539310,THINKINK,B,28.50,28.55,28.20,28.40,420558,119.20,124,
500085,CHAMBLFERT,A,140.00,141.65,134.70,135.00,85929,118.27,2301,
500355,RALLIS,A,216.25,228.00,215.00,225.10,52766,117.41,1806,
533138,ASTEC,B,740.00,750.80,711.10,715.30,15637,114.25,907,
512179,SUNTECK,A,160.65,164.80,157.50,162.40,69892,112.36,2492,
533273,OBEROIRLTY,A,337.95,356.75,333.00,350.65,32027,110.94,2133,
532714,KEC,A,210.45,220.10,209.45,217.15,50452,108.70,1994,
523405,JMFINANCIL,A,65.55,68.70,65.20,68.00,162182,108.43,1701,
540530,HUDCO,A,23.60,25.50,23.50,24.55,431311,107.22,1601,
538598,VISHAL,T,260.00,260.00,250.00,260.00,42773,107.21,95,
542760,SWSOLAR,B,148.15,152.95,146.85,152.95,70087,106.82,424,
532175,CYIENT,A,206.00,213.15,206.00,211.75,49590,104.07,2324,
541195,MIDHANI,A,207.90,208.00,202.40,203.00,49904,102.02,1667,
533274,PRESTIGE,A,154.25,167.25,152.55,165.15,61433,99.35,1873,
532947,IRB,A,65.00,67.60,63.00,65.85,148507,97.50,1229,
502168,NCLIND,B,64.00,68.25,64.00,64.85,147253,95.00,637,
520051,JAMNAAUTO,A,26.95,29.75,26.15,28.25,336173,94.47,1389,
523598,SCI,A,49.00,49.35,47.85,48.10,191910,93.22,949,
500266,MAHSCOOTER,A,2050.00,2241.45,2036.75,2237.45,4247,93.22,575,
523395,3MINDIA,A,18115.00,18400.00,17900.00,17987.25,514,92.85,333,
532843,FORTIS,A,121.00,122.70,118.25,118.90,77272,92.64,966,
533400,FCONSUMER,A,9.25,9.29,8.80,9.28,1014423,91.73,855,
541179,ISEC,A,388.25,397.75,383.25,389.35,23148,91.03,1756,
531595,CGCL,A,146.10,146.25,142.70,144.30,62661,90.28,337,
533573,APLLTD,A,855.50,859.85,848.10,850.95,10554,90.27,933,
531633,LINCOPH,B,155.95,163.30,155.95,162.95,54193,88.04,625,
590103,NIFTYBEES,B,104.44,106.08,104.11,105.92,83467,87.72,916,
539876,CROMPTON,A,232.00,244.45,232.00,241.25,36860,87.55,1593,
500031,BAJAJELEC,A,377.70,425.00,377.00,408.30,21709,86.54,1621,
539450,SHK,A,59.50,61.60,57.45,58.85,144167,86.17,1387,
532865,MEGH,A,51.00,51.00,48.60,50.05,172283,85.94,1143,
541450,ADANIGREEN,A,269.00,273.20,265.45,273.20,31291,84.63,949,
540115,LTTS,A,1184.00,1227.00,1178.65,1203.60,6934,84.01,1140,
517569,KEI,A,303.90,306.65,299.00,306.65,27352,83.63,534,
532371,TTML,B,2.94,2.97,2.69,2.78,2908400,83.50,1292,
540902,AMBER,A,1342.00,1450.00,1342.00,1439.70,5878,82.77,1461,
539268,SYNGENE,A,357.50,373.60,355.80,370.90,22332,81.91,2124,
531335,ZYDUSWELL,A,1278.00,1357.15,1274.30,1297.60,6240,81.82,1299,
540724,DIAMONDYD,B,511.00,614.15,511.00,601.50,13868,81.42,1236,
532209,J&KBANK,A,11.82,12.30,11.61,12.30,659931,80.74,575,
543064,SUVENPHAR,B,319.00,327.00,311.70,320.75,24475,78.40,518,
532814,INDIANB,A,47.00,47.15,46.00,46.60,167651,78.15,1168,
500002,ABB,B,825.00,845.00,819.30,824.40,9316,77.42,1000,
507526,ASALCBR,B,219.50,229.30,217.90,225.40,34010,75.84,952,
539807,INFIBEAM,A,51.50,54.20,50.70,53.80,140543,75.77,1440,
523319,BALMLAWRIE,A,102.50,109.95,102.00,103.65,70006,73.76,2197,
500672,NOVARTIND,B,575.50,589.90,573.20,582.70,12586,73.18,533,
500380,JKLAKSHMI,A,243.85,244.55,238.20,241.40,29869,71.90,1312,
533229,BAJAJCON,A,150.00,153.00,143.20,145.95,49193,71.88,2249,
500265,MAHSEAMLES,A,206.25,220.15,206.25,214.95,33347,71.77,1722,
500188,HINDZINC,A,175.00,175.50,171.70,172.85,41315,71.55,836,
532754,GMRINFRA,A,19.20,20.15,18.90,19.80,364822,70.98,6560,
540047,DBL,A,280.00,290.00,277.50,285.85,24811,70.69,1478,
500339,RAIN,A,74.35,74.55,72.65,73.05,95696,70.25,769,
500472,SKFINDIA,A,1443.00,1470.00,1440.00,1456.40,4825,70.17,483,
500033,FORCEMOT,A,878.90,906.90,855.00,884.10,7919,70.15,1382,
531500,RAJESHEXPO,A,494.95,495.00,480.00,483.30,14463,69.89,881,
532178,ENGINERSIN,A,65.00,66.30,63.60,65.95,107003,69.88,1159,
532800,TV18BRDCST,A,21.75,22.60,21.15,22.15,315092,69.73,2648,
541956,IRCON,A,91.00,91.00,87.30,88.65,76457,68.45,1236,
523457,LINDEINDIA,A,515.00,549.00,514.65,537.75,12738,67.36,726,
526596,LIBERTSHOE,B,109.20,114.50,108.40,112.05,59519,66.80,1915,
500490,BAJAJHLDNG,A,2099.25,2206.85,2016.05,2189.90,3131,66.50,863,
538057,CPSEETF,B,17.56,17.59,17.22,17.51,380560,66.30,58433,
523642,PIIND,A,1599.50,1599.50,1543.95,1557.70,4193,66.12,806,
500201,INDIAGLYCO,B,273.20,278.00,269.25,275.15,24020,65.96,1747,
500390,RELINFRA,A,18.00,18.20,17.10,17.90,368845,65.32,893,
524200,VINATIORGA,A,1049.40,1067.00,1026.10,1035.95,6166,64.82,880,
517385,SYMPHONY,A,910.00,920.80,885.00,898.85,7133,64.64,829,
538566,APOLLOTRI,X,348.85,351.70,342.10,349.45,18419,64.34,286,
532953,VGUARD,A,183.00,186.20,179.00,180.30,34875,63.15,884,
522205,PRAJIND,B,61.00,62.30,60.35,61.25,102289,62.70,976,
532368,BCG,B,7.63,7.63,7.63,7.63,807670,61.63,88,
541301,ORIENTELEC,A,186.00,191.55,181.40,188.65,32751,61.54,1278,
540750,IEX,A,175.60,175.60,166.45,169.35,36403,61.50,1123,
509675,HIL,B,969.00,1033.15,963.25,1001.95,6137,61.24,844,
500164,GODREJIND,A,325.15,328.75,322.65,327.75,18525,60.52,733,
539302,POWERMECH,B,320.00,383.00,319.20,383.00,16153,60.32,588,
533098,NHPC,A,20.25,20.25,19.90,20.00,299366,60.09,504,
502175,SAURASHCEM,X,37.30,40.45,35.70,39.90,148930,58.97,738,
500674,SANOFI,A,7871.95,7973.95,7783.00,7892.05,745,58.71,296,
526299,MPHASIS,A,862.95,880.40,858.00,875.90,6717,58.70,768,
533106,OIL,A,87.60,88.20,86.85,87.30,66884,58.47,1007,
500483,TATACOMM,B,476.40,487.00,473.50,475.55,12173,58.35,637,
500084,CESC,A,628.00,628.00,604.50,614.95,9362,57.51,611,
505726,IFBIND,A,411.00,433.00,410.00,432.75,13657,57.48,1234,
506820,ASTRAZEN,A,3140.00,3178.95,3111.00,3126.20,1818,57.13,433,
505255,GMM,B,3939.95,3939.95,3846.55,3871.50,1462,56.77,399,
540692,APEX,B,195.50,203.90,193.40,198.80,28452,56.58,1114,
542651,KPITTECH,A,54.20,54.20,54.15,54.20,104006,56.37,188,
500148,UFLEX,A,186.60,195.15,186.60,191.90,29549,56.31,1518,
542216,DALBHARAT*,A,569.00,572.40,559.00,564.45,9934,56.19,957,
500168,GOODYEAR,B,710.15,728.30,702.50,717.40,7811,55.87,420,
532735,RSYSTEMINT,B,95.00,112.20,95.00,111.75,50874,55.79,775,
533095,BENGALASM,B,1230.00,1240.00,1180.00,1219.95,4555,55.52,52,
532809,FSL,A,34.00,35.65,33.10,35.20,159127,54.96,944,
523367,DCMSHRIRAM,A,284.00,307.80,284.00,299.40,18108,54.01,1269,
500210,INGERRAND,B,637.95,644.45,634.20,635.15,8349,53.48,414,
